target_date,source_id,jam,temp_error,rh_error,rain_error,category_score,overall_score
2026-08-25,ICON,17:00,2.7,12.0,0.1,0.0,63.44
2026-08-25,ICON,18:00,1.7,8.0,0.0,60.0,82.84
2026-08-25,ICON,19:00,0.6,2.0,0.0,60.0,87.72
2026-08-25,ICON,20:00,0.6,3.0,0.0,100.0,97.42
2026-08-25,ICON,21:00,0.3,3.0,0.0,100.0,98.26
2026-08-25,ICON,22:00,0.5,5.0,0.0,60.0,87.1
2026-08-25,ICON,23:00,1.1,2.0,0.0,60.0,86.32
2026-08-25,KMA,00:00,,,,60.0,18.75
2026-08-25,KMA,01:00,,,,60.0,18.75
2026-08-25,KMA,02:00,,,,60.0,18.75
2026-08-25,KMA,03:00,,,,60.0,18.75
2026-08-25,KMA,04:00,,,,100.0,31.25
2026-08-25,KMA,05:00,,,,100.0,31.25
2026-08-25,KMA,06:00,,,,100.0,31.25
2026-08-25,KMA,07:00,,,,100.0,31.25
2026-08-25,KMA,08:00,,,,60.0,18.75
2026-08-25,KMA,09:00,,,,60.0,18.75
2026-08-25,KMA,10:00,,,,60.0,18.75
2026-08-25,KMA,11:00,,,,60.0,18.75
2026-08-25,KMA,12:00,,,,60.0,18.75
2026-08-25,KMA,13:00,,,,0.0,0.0
2026-08-25,KMA,14:00,,,,0.0,0.0
2026-08-25,KMA,15:00,,,,0.0,0.0
2026-08-25,KMA,16:00,,,,0.0,0.0
2026-08-25,KMA,17:00,,,,0.0,0.0
2026-08-25,KMA,18:00,,,,60.0,18.75
2026-08-25,KMA,19:00,,,,60.0,18.75
2026-08-25,KMA,20:00,,,,60.0,18.75
2026-08-25,KMA,21:00,,,,60.0,18.75
2026-08-25,KMA,22:00,,,,100.0,31.25
2026-08-25,KMA,23:00,,,,100.0,31.25
2026-08-25,METEOFRANCE,00:00,4.7,15.0,0.0,60.0,72.34
2026-08-25,METEOFRANCE,01:00,5.0,16.0,0.0,100.0,81.2
2026-08-25,METEOFRANCE,02:00,5.5,16.0,0.0,100.0,79.8
2026-08-25,METEOFRANCE,03:00,5.2,14.0,0.0,100.0,81.24
2026-08-25,METEOFRANCE,04:00,5.5,14.0,0.0,60.0,70.4
2026-08-25,METEOFRANCE,05:00,5.5,17.0,0.0,60.0,69.5
2026-08-25,METEOFRANCE,06:00,5.5,19.0,0.0,60.0,68.9
2026-08-25,METEOFRANCE,07:00,4.2,18.0,0.0,60.0,72.84
2026-08-25,METEOFRANCE,08:00,3.3,17.0,0.0,60.0,75.66
2026-08-25,METEOFRANCE,09:00,3.0,10.0,0.0,100.0,88.6
2026-08-25,METEOFRANCE,10:00,2.9,7.0,0.0,100.0,89.78
2026-08-25,METEOFRANCE,11:00,2.9,6.0,0.0,100.0,90.08
2026-08-25,METEOFRANCE,12:00,2.9,6.0,0.0,100.0,90.08
2026-08-25,METEOFRANCE,13:00,2.7,1.0,0.1,0.0,66.74
2026-08-25,METEOFRANCE,14:00,3.6,4.0,0.3,0.0,62.52
2026-08-25,METEOFRANCE,15:00,4.1,7.0,0.4,0.0,59.82
2026-08-25,METEOFRANCE,16:00,4.3,6.0,0.4,0.0,59.56
2026-08-25,METEOFRANCE,17:00,4.5,7.0,0.1,0.0,59.9
2026-08-25,METEOFRANCE,18:00,4.6,11.0,0.0,60.0,73.82
2026-08-25,METEOFRANCE,19:00,4.2,9.0,0.0,60.0,75.54
2026-08-25,METEOFRANCE,20:00,4.0,5.0,0.0,100.0,87.3
2026-08-25,METEOFRANCE,21:00,3.3,0.0,0.0,100.0,90.76
2026-08-25,METEOFRANCE,22:00,3.2,1.0,0.0,60.0,80.74
2026-08-25,METEOFRANCE,23:00,3.0,3.0,0.0,100.0,90.7
2026-08-25,METNO,17:00,4.5,26.8,0.1,0.0,53.96
2026-08-25,METNO,18:00,3.0,18.8,0.0,100.0,85.96
2026-08-25,METNO,19:00,1.8,10.8,0.0,100.0,91.72
2026-08-25,METNO,20:00,1.6,8.8,0.0,100.0,92.88
2026-08-25,METNO,21:00,2.1,8.5,0.0,100.0,91.57
2026-08-25,METNO,22:00,2.4,7.3,0.0,60.0,81.09
2026-08-25,METNO,23:00,2.9,9.5,0.0,60.0,79.03
2026-08-25,UKMO,00:00,3.6,5.0,0.0,100.0,88.42
2026-08-25,UKMO,01:00,4.0,3.0,0.0,60.0,77.9
2026-08-25,UKMO,02:00,3.6,0.0,0.0,60.0,79.92
2026-08-25,UKMO,03:00,4.1,1.0,0.0,60.0,78.22
2026-08-25,UKMO,04:00,4.0,2.0,0.0,60.0,78.2
2026-08-25,UKMO,05:00,4.0,1.0,0.0,60.0,78.5
2026-08-25,UKMO,06:00,4.0,1.0,0.0,60.0,78.5
2026-08-25,UKMO,07:00,2.3,2.0,0.0,60.0,82.96
2026-08-25,UKMO,08:00,0.9,0.0,0.0,100.0,97.48
2026-08-25,UKMO,09:00,0.9,4.0,0.0,100.0,96.28
2026-08-25,UKMO,10:00,1.2,0.0,0.0,100.0,96.64
2026-08-25,UKMO,11:00,1.0,2.0,0.0,100.0,96.6
2026-08-25,UKMO,12:00,0.7,4.0,0.0,100.0,96.84
2026-08-25,UKMO,13:00,0.9,3.0,0.1,0.0,71.18
2026-08-25,UKMO,14:00,0.2,5.0,0.3,0.0,71.74
2026-08-25,UKMO,15:00,0.4,9.0,0.4,0.0,69.58
2026-08-25,UKMO,16:00,0.3,7.0,0.4,0.0,70.46
2026-08-25,UKMO,17:00,0.1,4.0,0.1,0.0,73.12
2026-08-25,UKMO,18:00,1.7,6.0,0.0,100.0,93.44
2026-08-25,UKMO,19:00,2.2,9.0,0.0,100.0,91.14
2026-08-25,UKMO,20:00,2.1,10.0,0.0,60.0,81.12
2026-08-25,UKMO,21:00,3.2,12.0,0.0,60.0,77.44
2026-08-25,UKMO,22:00,3.7,11.0,0.0,60.0,76.34
2026-08-25,UKMO,23:00,4.4,13.0,0.0,60.0,73.78
2026-08-26,BMKG,17:00,5.1,22.0,,0.0,42.65
2026-08-26,BMKG,18:00,3.6,10.0,,0.0,52.4
2026-08-26,BMKG,19:00,2.2,4.0,,60.0,78.3
2026-08-26,BMKG,20:00,1.1,3.0,,60.0,82.52
2026-08-26,BMKG,21:00,0.6,6.0,,60.0,83.15
2026-08-26,BMKG,22:00,1.9,1.0,,60.0,80.47
2026-08-26,BMKG,23:00,1.6,1.0,,60.0,81.52
2026-08-26,CMA,00:00,0.8,8.0,0.0,60.0,85.36
2026-08-26,CMA,01:00,0.6,7.0,0.0,60.0,86.22
2026-08-26,CMA,02:00,0.2,2.0,0.0,60.0,88.84
2026-08-26,CMA,03:00,0.5,1.0,0.0,60.0,88.3
2026-08-26,CMA,04:00,1.3,5.0,0.0,60.0,84.86
2026-08-26,CMA,05:00,1.9,8.0,0.0,60.0,82.28
2026-08-26,CMA,06:00,2.7,7.0,0.0,60.0,80.34
2026-08-26,CMA,07:00,1.8,3.0,0.0,60.0,84.06
2026-08-26,CMA,08:00,0.1,6.0,0.0,100.0,97.92
2026-08-26,CMA,09:00,1.6,16.0,0.0,100.0,90.72
2026-08-26,CMA,10:00,2.7,19.0,0.0,100.0,86.74
2026-08-26,CMA,11:00,3.5,22.0,0.0,100.0,83.6
2026-08-26,CMA,12:00,3.5,22.0,0.2,0.0,57.8
2026-08-26,CMA,13:00,2.1,15.0,0.6,0.0,62.22
2026-08-26,CMA,14:00,1.2,10.0,0.9,0.0,65.04
2026-08-26,CMA,15:00,1.4,13.0,0.8,0.0,63.98
2026-08-26,CMA,16:00,1.1,15.0,0.5,0.0,65.42
2026-08-26,CMA,17:00,1.0,13.0,0.5,0.0,66.3
2026-08-26,CMA,18:00,0.9,10.0,0.1,0.0,69.08
2026-08-26,CMA,19:00,0.5,10.0,0.0,60.0,85.6
2026-08-26,CMA,20:00,0.2,6.0,0.0,100.0,97.64
2026-08-26,CMA,21:00,0.6,4.0,0.0,60.0,87.12
2026-08-26,CMA,22:00,0.3,5.0,0.0,60.0,87.66
2026-08-26,CMA,23:00,0.6,3.0,0.0,60.0,87.42
2026-08-26,ECMWF,00:00,0.0,4.0,0.0,60.0,88.8
2026-08-26,ECMWF,01:00,0.1,2.0,0.0,60.0,89.12
