target_date,source_id,jam,temp_error,rh_error,rain_error,category_score,overall_score
2026-06-13,KMA,10:00,,,,100.0,31.25
2026-06-13,KMA,11:00,,,,100.0,31.25
2026-06-13,KMA,12:00,,,,100.0,31.25
2026-06-13,KMA,13:00,,,,100.0,31.25
2026-06-13,KMA,14:00,,,,0.0,0.0
2026-06-13,KMA,15:00,,,,0.0,0.0
2026-06-13,KMA,16:00,,,,0.0,0.0
2026-06-13,KMA,17:00,,,,60.0,18.75
2026-06-13,KMA,18:00,,,,60.0,18.75
2026-06-13,KMA,19:00,,,,100.0,31.25
2026-06-13,KMA,20:00,,,,100.0,31.25
2026-06-13,KMA,21:00,,,,100.0,31.25
2026-06-13,KMA,22:00,,,,100.0,31.25
2026-06-13,KMA,23:00,,,,100.0,31.25
2026-06-13,METEOFRANCE,00:00,2.8,4.0,0.0,100.0,90.96
2026-06-13,METEOFRANCE,01:00,2.9,0.0,0.0,100.0,91.88
2026-06-13,METEOFRANCE,02:00,3.0,1.0,0.0,100.0,91.3
2026-06-13,METEOFRANCE,03:00,3.1,3.0,0.0,100.0,90.42
2026-06-13,METEOFRANCE,04:00,3.2,3.0,0.0,100.0,90.14
2026-06-13,METEOFRANCE,05:00,3.4,3.0,0.0,100.0,89.58
2026-06-13,METEOFRANCE,06:00,3.2,3.0,0.0,60.0,80.14
2026-06-13,METEOFRANCE,07:00,2.1,3.0,0.1,0.0,67.82
2026-06-13,METEOFRANCE,08:00,3.0,0.0,0.0,100.0,91.6
2026-06-13,METEOFRANCE,09:00,4.2,5.0,0.0,100.0,86.74
2026-06-13,METEOFRANCE,10:00,3.2,0.0,0.0,100.0,91.04
2026-06-13,METEOFRANCE,11:00,3.8,1.0,0.0,100.0,89.06
2026-06-13,METEOFRANCE,12:00,4.6,4.0,0.0,100.0,85.92
2026-06-13,METEOFRANCE,13:00,4.2,3.0,0.0,100.0,87.34
2026-06-13,METEOFRANCE,14:00,5.4,15.0,0.9,0.0,51.78
2026-06-13,METEOFRANCE,15:00,5.0,14.0,0.5,0.0,54.8
2026-06-13,METEOFRANCE,16:00,4.8,15.0,0.2,0.0,56.26
2026-06-13,METEOFRANCE,17:00,4.6,18.0,0.0,60.0,71.72
2026-06-13,METEOFRANCE,18:00,4.5,18.0,0.0,60.0,72.0
2026-06-13,METEOFRANCE,19:00,3.6,15.0,0.0,100.0,85.42
2026-06-13,METEOFRANCE,20:00,3.5,15.0,0.0,100.0,85.7
2026-06-13,METEOFRANCE,21:00,3.2,14.0,0.0,100.0,86.84
2026-06-13,METEOFRANCE,22:00,3.5,14.0,0.0,100.0,86.0
2026-06-13,METEOFRANCE,23:00,4.0,16.0,0.0,100.0,84.0
2026-06-13,METNO,18:00,1.2,1.9,0.0,100.0,96.07
2026-06-13,METNO,19:00,1.5,1.9,0.0,60.0,85.23
2026-06-13,METNO,20:00,1.1,0.1,0.0,60.0,86.89
2026-06-13,METNO,21:00,1.1,1.2,0.0,100.0,96.56
2026-06-13,METNO,22:00,0.4,2.3,0.0,100.0,98.19
2026-06-13,METNO,23:00,0.1,4.2,0.0,100.0,98.46
2026-06-13,UKMO,00:00,1.1,6.0,0.0,60.0,85.12
2026-06-13,UKMO,01:00,0.9,4.0,0.0,100.0,96.28
2026-06-13,UKMO,02:00,0.7,3.0,0.0,100.0,97.14
2026-06-13,UKMO,03:00,0.2,1.0,0.0,60.0,89.14
2026-06-13,UKMO,04:00,0.3,1.0,0.0,60.0,88.86
2026-06-13,UKMO,05:00,0.3,0.0,0.0,60.0,89.16
2026-06-13,UKMO,06:00,0.3,0.0,0.2,0.0,73.36
