target_date,source_id,jam,temp_error,rh_error,rain_error,category_score,overall_score
2026-06-13,KMA,02:00,,,,100.0,31.25
2026-06-13,KMA,03:00,,,,60.0,18.75
2026-06-13,KMA,04:00,,,,0.0,0.0
2026-06-13,KMA,05:00,,,,60.0,18.75
2026-06-13,KMA,06:00,,,,100.0,31.25
2026-06-13,KMA,07:00,,,,100.0,31.25
2026-06-13,KMA,08:00,,,,60.0,18.75
2026-06-13,KMA,09:00,,,,100.0,31.25
2026-06-13,KMA,10:00,,,,100.0,31.25
2026-06-13,KMA,11:00,,,,100.0,31.25
2026-06-13,KMA,12:00,,,,100.0,31.25
2026-06-13,KMA,13:00,,,,100.0,31.25
2026-06-13,KMA,14:00,,,,100.0,31.25
2026-06-13,KMA,15:00,,,,100.0,31.25
2026-06-13,KMA,16:00,,,,100.0,31.25
2026-06-13,KMA,17:00,,,,100.0,31.25
2026-06-13,KMA,18:00,,,,100.0,31.25
2026-06-13,KMA,19:00,,,,100.0,31.25
2026-06-13,KMA,20:00,,,,0.0,0.0
2026-06-13,KMA,21:00,,,,0.0,0.0
2026-06-13,KMA,22:00,,,,0.0,0.0
2026-06-13,KMA,23:00,,,,100.0,31.25
2026-06-13,METEOFRANCE,00:00,0.9,3.0,0.1,0.0,71.18
2026-06-13,METEOFRANCE,01:00,0.3,10.0,0.0,100.0,96.16
2026-06-13,METEOFRANCE,02:00,0.4,9.0,0.0,100.0,96.18
2026-06-13,METEOFRANCE,03:00,0.6,7.0,0.0,60.0,86.22
2026-06-13,METEOFRANCE,04:00,1.0,7.0,0.1,0.0,69.7
2026-06-13,METEOFRANCE,05:00,1.4,3.0,0.0,100.0,95.18
2026-06-13,METEOFRANCE,06:00,1.8,1.0,0.0,60.0,84.66
2026-06-13,METEOFRANCE,07:00,0.4,6.0,0.0,100.0,97.08
2026-06-13,METEOFRANCE,08:00,0.3,7.0,0.0,60.0,87.06
2026-06-13,METEOFRANCE,09:00,0.1,4.0,0.0,100.0,98.52
2026-06-13,METEOFRANCE,10:00,1.3,7.0,0.0,100.0,94.26
2026-06-13,METEOFRANCE,11:00,1.1,3.0,0.0,100.0,96.02
2026-06-13,METEOFRANCE,12:00,1.3,1.0,0.0,100.0,96.06
2026-06-13,METEOFRANCE,13:00,1.3,1.0,0.0,100.0,96.06
2026-06-13,METEOFRANCE,14:00,1.4,0.0,0.0,100.0,96.08
2026-06-13,METEOFRANCE,15:00,0.3,6.0,0.0,100.0,97.36
2026-06-13,METEOFRANCE,16:00,0.1,7.0,0.0,100.0,97.62
